"","dog","sample","burst.timestamp","sample.timestamp","behaviour","X","Y","Z","index"
"21060","gr",96022,"26:38.0","26:42.9","run",1553,2014,2160,269
"21061","gr",96022,"26:38.0","26:43.0","run",920,2550,1545,270
"21062","gr",96022,"26:38.0","26:43.1","run",2589,1957,1180,270
"21063","gr",96022,"26:38.0","26:43.2","run",2419,2187,1059,270
"21064","gr",96022,"26:38.0","26:43.3","run",2062,2459,2563,270
"21065","gr",96022,"26:38.0","26:43.4","run",1665,2124,2171,270
"21066","gr",96022,"26:38.0","26:43.5","run",2292,2621,1540,270
"21067","gr",96022,"26:38.0","26:43.6","run",2311,2503,900,270
"21068","gr",96022,"26:38.0","26:43.7","run",1902,2106,1860,270
"21069","gr",96022,"26:38.0","26:43.8","run",1698,2058,2071,270
"21070","gr",96022,"26:38.0","26:43.9","run",1697,2395,1646,270
"21071","gr",96022,"26:38.0","26:44.0","run",2066,2010,1590,270
"21072","gr",96022,"26:38.0","26:44.1","run",2349,1974,1093,270
"21073","gr",96022,"26:38.0","26:44.2","run",2013,2314,2545,270
"21074","gr",96022,"26:38.0","26:44.3","run",818,2024,690,270
"21075","gr",96022,"26:38.0","26:44.4","run",2785,2072,1306,270
"21076","gr",96022,"26:38.0","26:44.5","run",1879,2220,1654,270
"21077","gr",96022,"26:38.0","26:44.6","run",2181,2017,1387,270
"21078","gr",96022,"26:38.0","26:44.7","run",1886,2183,2115,270
"21079","gr",96022,"26:38.0","26:44.8","run",2016,2352,1599,270
"21080","gr",96022,"26:38.0","26:44.9","run",1931,1976,1885,270
"21081","gr",96022,"26:59.0","27:01.0","run",1926,2132,1817,271
"21082","gr",96022,"26:59.0","27:01.1","run",1999,1891,1386,271
"21083","gr",96022,"26:59.0","27:01.2","run",2064,2043,1524,271
"21084","gr",96022,"26:59.0","27:01.3","run",2006,2405,1448,271
"21085","gr",96022,"26:59.0","27:01.4","run",1858,2190,1831,271
"21086","gr",96022,"26:59.0","27:01.5","run",1521,1898,1512,271
"21087","gr",96022,"26:59.0","27:01.6","run",2163,2266,1496,271
"21088","gr",96022,"26:59.0","27:01.7","run",1494,2357,1396,271
"21089","gr",96022,"26:59.0","27:01.8","run",1944,2338,1748,271
"21090","gr",96022,"26:59.0","27:01.9","run",1854,1999,1445,271
"21091","gr",96022,"26:59.0","27:02.0","run",1864,2527,1564,271
"21092","gr",96022,"26:59.0","27:02.1","run",1471,1769,2143,271
"21093","gr",96022,"26:59.0","27:02.2","run",1542,1831,2064,271
"21094","gr",96022,"26:59.0","27:02.3","run",1693,2000,2099,271
"21095","gr",96022,"26:59.0","27:02.4","run",2003,2236,1759,271
"21096","gr",96022,"26:59.0","27:02.5","run",2328,1947,1185,271
"21097","gr",96022,"26:59.0","27:02.6","run",1675,2347,1832,271
"21098","gr",96022,"26:59.0","27:02.7","run",1638,2022,2799,271
"21099","gr",96022,"26:59.0","27:02.8","run",699,1596,1777,271
"21100","gr",96022,"26:59.0","27:02.9","run",2401,2122,1452,271
"21101","gr",96022,"26:59.0","27:03.0","run",2369,2085,1141,272
"21102","gr",96022,"26:59.0","27:03.1","run",1875,2200,1809,272
"21103","gr",96022,"26:59.0","27:03.2","run",1390,1991,2252,272
"21104","gr",96022,"26:59.0","27:03.3","run",1289,1800,2249,272
"21105","gr",96022,"26:59.0","27:03.4","run",3192,2298,1321,272
"21106","gr",96022,"26:59.0","27:03.5","run",1887,1768,1448,272
"21107","gr",96022,"26:59.0","27:03.6","run",1746,2537,2399,272
"21108","gr",96022,"26:59.0","27:03.7","run",1463,2315,2464,272
"21109","gr",96022,"26:59.0","27:03.8","run",2182,2484,1353,272
"21110","gr",96022,"26:59.0","27:03.9","run",2548,1507,880,272
"21111","gr",96022,"26:59.0","27:04.0","run",1725,2480,2158,272
"21112","gr",96022,"26:59.0","27:04.1","run",1308,2188,2274,272
"21113","gr",96022,"26:59.0","27:04.2","run",1696,1639,1566,272
"21114","gr",96022,"26:59.0","27:04.3","run",3137,2128,672,272
"21115","gr",96022,"26:59.0","27:04.4","run",1532,1976,1773,272
"21116","gr",96022,"26:59.0","27:04.5","run",1528,2021,2194,272
"21117","gr",96022,"26:59.0","27:04.6","run",1136,2463,2133,272
"21118","gr",96022,"26:59.0","27:04.7","run",3132,2230,1187,272
"21119","gr",96022,"26:59.0","27:04.8","run",1682,1796,1762,272
"21120","gr",96022,"26:59.0","27:04.9","run",1684,2006,2228,272
"21121","gr",96022,"26:59.0","27:05.0","run",1278,2269,2474,273
"21122","gr",96022,"26:59.0","27:05.1","run",2008,2678,1420,273
"21123","gr",96022,"26:59.0","27:05.2","run",2163,1506,1000,273
"21124","gr",96022,"26:59.0","27:05.3","run",1692,2206,2265,273
"21125","gr",96022,"26:59.0","27:05.4","run",1351,2261,2326,273
"21126","gr",96022,"26:59.0","27:05.5","run",2061,2463,1472,273
"21127","gr",96022,"26:59.0","27:05.6","run",2611,1515,843,273
"21128","gr",96022,"26:59.0","27:05.7","run",1647,2526,2259,273
"21129","gr",96022,"26:59.0","27:05.8","run",1472,2126,2388,273
"21130","gr",96022,"26:59.0","27:05.9","run",1635,1770,1594,273
"21131","gr",96022,"26:59.0","27:06.0","run",2612,1697,907,273
"21132","gr",96022,"26:59.0","27:06.1","run",1778,2519,2124,273
"21133","gr",96022,"26:59.0","27:06.2","run",1594,2150,2467,273
"21134","gr",96022,"26:59.0","27:06.3","run",1415,1927,2131,273
"21135","gr",96022,"26:59.0","27:06.4","run",2612,2057,769,273
"21136","gr",96022,"26:59.0","27:06.5","run",1749,2020,1788,273
"21137","gr",96022,"26:59.0","27:06.6","run",1556,1981,2042,273
"21138","gr",96022,"26:59.0","27:06.7","run",1023,2240,1838,273
"21139","gr",96022,"26:59.0","27:06.8","run",2374,2193,1028,273
"21140","gr",96022,"26:59.0","27:06.9","run",1893,2302,1850,273
"21141","gr",96022,"26:59.0","27:07.0","run",1425,2308,2059,274
"21142","gr",96022,"26:59.0","27:07.1","run",1596,2188,2468,274
"21143","gr",96022,"26:59.0","27:07.2","run",1857,2642,1113,274
"21144","gr",96022,"26:59.0","27:07.3","run",1720,1785,1542,274
"21145","gr",96022,"26:59.0","27:07.4","run",1763,1928,2288,274
"21146","gr",96022,"26:59.0","27:07.5","run",1441,2194,2458,274
"21147","gr",96022,"26:59.0","27:07.6","run",1852,2363,1080,274
"21148","gr",96022,"26:59.0","27:07.7","run",1904,1440,1185,274
"21149","gr",96022,"26:59.0","27:07.8","run",1679,1950,2381,274
"21150","gr",96022,"26:59.0","27:07.9","run",1450,2196,2361,274
"21151","gr",96022,"26:59.0","27:08.0","run",2055,2459,1288,274
"21152","gr",96022,"26:59.0","27:08.1","run",2054,1537,1303,274
"21153","gr",96022,"26:59.0","27:08.2","run",1856,1919,2459,274
"21154","gr",96022,"26:59.0","27:08.3","run",1401,2185,2547,274
"21155","gr",96022,"26:59.0","27:08.4","run",2154,2160,2380,274
"21156","gr",96022,"26:59.0","27:08.5","run",2600,1822,867,274
"21157","gr",96022,"26:59.0","27:08.6","run",2003,2633,2557,274
"21158","gr",96022,"26:59.0","27:08.7","run",1482,2050,2318,274
"21159","gr",96022,"26:59.0","27:08.8","run",1481,1689,1919,274
"21160","gr",96022,"26:59.0","27:08.9","run",2912,1819,734,274
"21161","gr",96022,"26:59.0","27:09.0","run",1745,2386,1991,275
"21162","gr",96022,"26:59.0","27:09.1","run",1592,2112,2208,275
"21163","gr",96022,"26:59.0","27:09.2","run",1009,2039,1609,275
"21164","gr",96022,"26:59.0","27:09.3","run",2792,1837,838,275
"21165","gr",96022,"26:59.0","27:09.4","run",1688,2228,1803,275
"21166","gr",96022,"26:59.0","27:09.5","run",1620,2073,2083,275
"21167","gr",96022,"26:59.0","27:09.6","run",1605,2148,2192,275
"21168","gr",96022,"26:59.0","27:09.7","run",2234,2480,1220,275
"21169","gr",96022,"26:59.0","27:09.8","run",1901,1818,1293,275
"21170","gr",96022,"26:59.0","27:09.9","run",1781,2011,2557,275
"21171","gr",96022,"27:19.0","27:21.0","run",1836,2159,1961,275
"21172","gr",96022,"27:19.0","27:21.1","run",1034,2368,2032,275
"21173","gr",96022,"27:19.0","27:21.2","run",2123,2021,2440,275
"21174","gr",96022,"27:19.0","27:21.3","run",1295,1699,1719,275
"21175","gr",96022,"27:19.0","27:21.4","run",1619,1892,1827,275
"21176","gr",96022,"27:19.0","27:21.5","run",1405,2067,1874,275
"21177","gr",96022,"27:19.0","27:21.6","run",1454,1944,1902,275
"21178","gr",96022,"27:19.0","27:21.7","run",1768,1534,2606,275
"21179","gr",96022,"27:19.0","27:21.8","run",1748,2043,1890,275
"21180","gr",96022,"27:19.0","27:21.9","run",1858,1749,1796,275
"21181","gr",96022,"27:19.0","27:22.0","run",1672,2147,1915,276
"21182","gr",96022,"27:19.0","27:22.1","run",1412,2347,1611,276
"21183","gr",96022,"27:19.0","27:22.2","run",1704,1216,1240,276
"21184","gr",96022,"27:19.0","27:22.3","run",1879,1913,1874,276
"21185","gr",96022,"27:19.0","27:22.4","run",368,2419,2441,276
"21186","gr",96022,"27:19.0","27:22.5","run",2168,2064,2421,276
"21187","gr",96022,"27:19.0","27:22.6","run",2137,2093,1626,276
"21188","gr",96022,"27:19.0","27:22.7","run",1419,2409,2795,276
"21189","gr",96022,"27:19.0","27:22.8","run",1919,2022,2759,276
"21190","gr",96022,"27:19.0","27:22.9","run",1451,1258,1317,276
"21191","gr",96022,"27:19.0","27:23.0","run",0,2517,2173,276
"21192","gr",96022,"27:19.0","27:23.1","run",2035,1808,2739,276
"21193","gr",96022,"27:19.0","27:23.2","run",492,694,6,276
"21194","gr",96022,"27:19.0","27:23.3","run",1257,2438,2181,276
"21195","gr",96022,"27:19.0","27:23.4","run",1706,1842,3086,276
"21196","gr",96022,"27:19.0","27:23.5","run",3612,244,1166,276
"21197","gr",96022,"27:19.0","27:23.6","run",1782,2346,2371,276
"21198","gr",96022,"27:19.0","27:23.7","run",970,1879,3345,276
"21199","gr",96022,"27:19.0","27:23.8","run",3103,1072,1681,276
"21200","gr",96022,"27:19.0","27:23.9","run",1971,2808,1423,276
"21201","gr",96022,"27:19.0","27:24.0","run",0,2131,2834,277
"21202","gr",96022,"27:19.0","27:24.1","run",2462,1709,1975,277
"21203","gr",96022,"27:19.0","27:24.2","run",2057,2123,760,277
"21204","gr",96022,"27:19.0","27:24.3","run",81,2445,2554,277
"21205","gr",96022,"27:19.0","27:24.4","run",2054,1752,2343,277
"21206","gr",96022,"27:19.0","27:24.5","run",2562,2526,850,277
"21207","gr",96022,"27:19.0","27:24.6","run",1763,2498,2271,277
"21208","gr",96022,"27:19.0","27:24.7","run",1843,1878,2709,277
"21209","gr",96022,"27:19.0","27:24.8","run",2754,2067,511,277
"21210","gr",96022,"27:19.0","27:24.9","run",1967,1264,2268,277
"21211","gr",96022,"27:19.0","27:25.0","run",880,1896,2853,277
"21212","gr",96022,"27:19.0","27:25.1","run",2250,1879,1880,277
"21213","gr",96022,"27:19.0","27:25.2","run",2646,2703,489,277
"21214","gr",96022,"27:19.0","27:25.3","run",1918,2535,2141,277
"21215","gr",96022,"27:19.0","27:25.4","run",1903,1865,2316,277
"21216","gr",96022,"27:19.0","27:25.5","run",634,1918,1501,277
"21217","gr",96022,"27:19.0","27:25.6","run",2026,1685,1933,277
"21218","gr",96022,"27:19.0","27:25.7","run",1242,2000,2210,277
"21219","gr",96022,"27:19.0","27:25.8","run",1916,1729,84,277
"21220","gr",96022,"27:19.0","27:25.9","run",2201,2310,1644,277
"21221","gr",96022,"28:00.0","28:13.0","run",2368,2061,1589,278
"21222","gr",96022,"28:00.0","28:13.1","run",2016,2124,1670,278
"21223","gr",96022,"28:00.0","28:13.2","run",1867,1988,1627,278
"21224","gr",96022,"28:00.0","28:13.3","run",2378,2276,1449,278
"21225","gr",96022,"28:00.0","28:13.4","run",1807,2022,1719,278
"21226","gr",96022,"28:00.0","28:13.5","run",2012,2263,1712,278
"21227","gr",96022,"28:00.0","28:13.6","run",2347,2284,1412,278
"21228","gr",96022,"28:00.0","28:13.7","run",1831,2074,1896,278
"21229","gr",96022,"28:00.0","28:13.8","run",1706,1890,2005,278
"21230","gr",96022,"28:00.0","28:13.9","run",2482,2208,1396,278
"21231","gr",96022,"28:00.0","28:14.0","run",1942,2174,1814,278
"21232","gr",96022,"28:00.0","28:14.1","run",2053,2201,1943,278
"21233","gr",96022,"28:00.0","28:14.2","run",2354,2524,1255,278
"21234","gr",96022,"28:00.0","28:14.3","run",2056,2114,1662,278
"21235","gr",96022,"28:00.0","28:14.4","run",2445,2070,1802,278
"21236","gr",96022,"28:00.0","28:14.5","run",2308,2171,1394,278
"21237","gr",96022,"28:00.0","28:14.6","run",2037,2242,1803,278
"21238","gr",96022,"28:00.0","28:14.7","run",1933,2240,1919,278
"21239","gr",96022,"28:00.0","28:14.8","run",2331,2491,1383,278
"21240","gr",96022,"28:00.0","28:14.9","run",1943,2063,1626,278
"21241","gr",96022,"28:00.0","28:15.0","run",1928,2198,1852,279
"21242","gr",96022,"28:00.0","28:15.1","run",2438,2121,1411,279
"21243","gr",96022,"28:00.0","28:15.2","run",1934,2269,1677,279
"21244","gr",96022,"28:00.0","28:15.3","run",1903,2329,1843,279
"21245","gr",96022,"28:00.0","28:15.4","run",2302,2673,1388,279
"21246","gr",96022,"28:00.0","28:15.5","run",1943,2127,1620,279
"21247","gr",96022,"28:00.0","28:15.6","run",1938,2001,1980,279
"21248","gr",96022,"28:00.0","28:15.7","run",2336,1905,1268,279
"21249","gr",96022,"28:00.0","28:15.8","run",2089,2378,1666,279
"21250","gr",96022,"28:00.0","28:15.9","run",2158,2126,1858,279
"21251","gr",96022,"28:00.0","28:16.0","run",2305,2270,1255,279
"21252","gr",96022,"28:00.0","28:16.1","run",2100,2045,1605,279
"21253","gr",96022,"28:00.0","28:16.2","run",2114,2331,1615,279
"21254","gr",96022,"28:00.0","28:16.3","run",2198,2121,1416,279
"21255","gr",96022,"28:00.0","28:16.4","run",1993,2370,1712,279
"21256","gr",96022,"28:00.0","28:16.5","run",1835,2137,1714,279
"21257","gr",96022,"28:00.0","28:16.6","run",2261,2372,1616,279
"21258","gr",96022,"28:00.0","28:16.7","run",1960,1933,1396,279
"21259","gr",96022,"28:00.0","28:16.8","run",2098,2066,1627,279
"21260","gr",96022,"28:00.0","28:16.9","run",2191,2237,1347,279
"21261","gr",96022,"28:41.0","28:43.0","run",1791,2378,1961,280
"21262","gr",96022,"28:41.0","28:43.1","run",2495,2310,1250,280
"21263","gr",96022,"28:41.0","28:43.2","run",1829,2128,1700,280
"21264","gr",96022,"28:41.0","28:43.3","run",1633,1689,1772,280
"21265","gr",96022,"28:41.0","28:43.4","run",2280,2158,1308,280
"21266","gr",96022,"28:41.0","28:43.5","run",1955,2397,1568,280
"21267","gr",96022,"28:41.0","28:43.6","run",1748,2185,1596,280
"21268","gr",96022,"28:41.0","28:43.7","run",1658,1986,2838,280
"21269","gr",96022,"28:41.0","28:43.8","run",1539,2109,1888,280
"21270","gr",96022,"28:41.0","28:43.9","run",2672,2158,1311,280
"21271","gr",96022,"28:41.0","28:44.0","run",2024,2184,1388,280
"21272","gr",96022,"28:41.0","28:44.1","run",1862,2120,1572,280
"21273","gr",96022,"28:41.0","28:44.2","run",1461,2000,2495,280
"21274","gr",96022,"28:41.0","28:44.3","run",1070,1692,1863,280
"21275","gr",96022,"28:41.0","28:44.4","run",2496,2194,1468,280
"21276","gr",96022,"28:41.0","28:44.5","run",1855,2076,1273,280
"21277","gr",96022,"28:41.0","28:44.6","run",1640,2089,2638,280
"21278","gr",96022,"28:41.0","28:44.7","run",1710,2234,2342,280
"21279","gr",96022,"28:41.0","28:44.8","run",2029,2470,1417,280
"21280","gr",96022,"28:41.0","28:44.9","run",2524,2112,984,280
"21281","gr",96022,"28:41.0","28:45.0","run",1615,2319,1968,281
"21282","gr",96022,"28:41.0","28:45.1","run",1543,2025,2183,281
"21283","gr",96022,"28:41.0","28:45.2","run",1312,1898,1852,281
"21284","gr",96022,"28:41.0","28:45.3","run",2197,2093,1322,281
"21285","gr",96022,"28:41.0","28:45.4","run",1825,2131,1717,281
"21286","gr",96022,"28:41.0","28:45.5","run",1673,2060,2267,281
"21287","gr",96022,"28:41.0","28:45.6","run",1506,2257,2390,281
"21288","gr",96022,"28:41.0","28:45.7","run",2302,2403,1236,281
"21289","gr",96022,"28:41.0","28:45.8","run",1995,1934,1177,281
"21290","gr",96022,"28:41.0","28:45.9","run",1808,2193,2726,281
"21291","gr",96022,"28:41.0","28:46.0","run",1483,2055,2307,281
"21292","gr",96022,"28:41.0","28:46.1","run",2125,2602,1449,281
"21293","gr",96022,"28:41.0","28:46.2","run",2300,2102,1059,281
"21294","gr",96022,"28:41.0","28:46.3","run",1869,2103,2619,281
"21295","gr",96022,"28:41.0","28:46.4","run",1558,2010,2156,281
"21296","gr",96022,"28:41.0","28:46.5","run",1630,2549,1984,281
"21297","gr",96022,"28:41.0","28:46.6","run",2991,1923,572,281
"21298","gr",96022,"28:41.0","28:46.7","run",1699,2335,2437,281
"21299","gr",96022,"28:41.0","28:46.8","run",1553,2087,2303,281
"21300","gr",96022,"28:41.0","28:46.9","run",1781,2154,1879,281
"21301","gr",96022,"28:41.0","28:47.0","run",2501,2136,856,282
"21302","gr",96022,"28:41.0","28:47.1","run",1764,2168,1948,282
"21303","gr",96022,"28:41.0","28:47.2","run",1582,2068,2084,282
"21304","gr",96022,"28:41.0","28:47.3","run",976,1627,1921,282
"21305","gr",96022,"28:41.0","28:47.4","run",2456,2213,1069,282
"21306","gr",96022,"28:41.0","28:47.5","run",1823,2154,1760,282
"21307","gr",96022,"28:41.0","28:47.6","run",1594,2073,2045,282
"21308","gr",96022,"28:41.0","28:47.7","run",788,2626,1948,282
"21309","gr",96022,"28:41.0","28:47.8","run",2310,1723,1153,282
"21310","gr",96022,"28:41.0","28:47.9","run",2039,2000,1604,282
"21311","gr",96022,"28:41.0","28:48.0","run",1535,2057,2411,282
"21312","gr",96022,"28:41.0","28:48.1","run",1583,2141,2323,282
"21313","gr",96022,"28:41.0","28:48.2","run",2343,2560,1136,282
"21314","gr",96022,"28:41.0","28:48.3","run",2308,2044,951,282
"21315","gr",96022,"28:41.0","28:48.4","run",1919,2400,2553,282
"21316","gr",96022,"28:41.0","28:48.5","run",1626,2009,2273,282
"21317","gr",96022,"28:41.0","28:48.6","run",2008,2462,1549,282
"21318","gr",96022,"28:41.0","28:48.7","run",2458,2112,894,282
"21319","gr",96022,"28:41.0","28:48.8","run",1916,2397,2287,282
"21320","gr",96022,"28:41.0","28:48.9","run",1666,1982,2260,282
"21321","gr",96022,"28:41.0","28:49.0","run",1320,2021,1753,283
"21322","gr",96022,"28:41.0","28:49.1","run",2287,2305,858,283
"21323","gr",96022,"28:41.0","28:49.2","run",1892,2316,2048,283
"21324","gr",96022,"28:41.0","28:49.3","run",1562,2007,2310,283
"21325","gr",96022,"28:41.0","28:49.4","run",889,1634,1639,283
"21326","gr",96022,"28:41.0","28:49.5","run",2075,2065,1064,283
"21327","gr",96022,"28:41.0","28:49.6","run",1648,2193,1744,283
"21328","gr",96022,"28:41.0","28:49.7","run",1639,2080,2123,283
"21329","gr",96022,"28:41.0","28:49.8","run",304,2045,859,283
"21330","gr",96022,"28:41.0","28:49.9","run",2250,1912,1387,283
"21331","gr",96022,"28:41.0","28:50.0","run",2170,2031,1164,283
"21332","gr",96022,"28:41.0","28:50.1","run",1984,2210,2507,283
"21333","gr",96022,"28:41.0","28:50.2","run",1743,2091,2227,283
"21334","gr",96022,"28:41.0","28:50.3","run",2502,2262,1439,283
"21335","gr",96022,"28:41.0","28:50.4","run",1895,2146,1926,283
"21336","gr",96022,"28:41.0","28:50.5","run",2486,1951,1045,283
"21337","gr",96022,"28:41.0","28:50.6","run",1994,2178,2191,283
"21338","gr",96022,"28:41.0","28:50.7","run",1242,1906,1488,283
"21339","gr",96022,"28:41.0","28:50.8","run",1896,2184,1738,283
"21340","gr",96022,"28:41.0","28:50.9","run",1923,2074,2068,283
"21341","gr",96022,"29:23.0","29:32.0","run",1443,1944,1781,284
"21342","gr",96022,"29:23.0","29:32.1","run",1698,2072,1874,284
"21343","gr",96022,"29:23.0","29:32.2","run",1260,2055,1795,284
"21344","gr",96022,"29:23.0","29:32.3","run",1558,2051,1924,284
"21345","gr",96022,"29:23.0","29:32.4","run",1795,2382,1905,284
"21346","gr",96022,"29:23.0","29:32.5","run",1407,2204,1813,284
"21347","gr",96022,"29:23.0","29:32.6","run",1522,2202,1911,284
"21348","gr",96022,"29:23.0","29:32.7","run",1644,2264,2249,284
"21349","gr",96022,"29:23.0","29:32.8","run",1601,2055,2154,284
"21350","gr",96022,"29:23.0","29:32.9","run",1710,2155,2164,284
"21351","gr",96022,"29:23.0","29:33.0","run",1521,2271,2299,284
"21352","gr",96022,"29:23.0","29:33.1","run",1455,2523,2254,284
"21353","gr",96022,"29:23.0","29:33.2","run",1948,1867,1359,284
"21354","gr",96022,"29:23.0","29:33.3","run",1484,1873,1815,284
"21355","gr",96022,"29:23.0","29:33.4","run",1657,2253,2197,284
"21356","gr",96022,"29:23.0","29:33.5","run",2015,1436,1449,284
"21357","gr",96022,"29:23.0","29:33.6","run",1388,2070,1283,284
"21358","gr",96022,"29:23.0","29:33.7","run",1761,2506,2333,284
"21359","gr",96022,"29:23.0","29:33.8","run",1388,2267,2247,284
"21360","gr",96022,"29:23.0","29:33.9","run",1894,2011,2835,284
"21361","gr",96022,"29:23.0","29:34.0","run",2179,445,1262,285
"21362","gr",96022,"29:23.0","29:34.1","run",1938,2017,1526,285
